eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.6949583	.57236789	1.562559	.11815637	.87441596	3.2854887	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.99202275	.35238467	-.02254736	.98201133	.49449196	1.9901418	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.4062821	.44493003	1.0776325	.28119781	.7564199	2.6144597	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.1767847	.40281166	.47556691	.63438296	.60163343	2.3017706	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.27299483	.16528334	-2.1443773	.03200267	.08332949	.89435534	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.7578028	.53402328	1.8566876	.06335561	.96911157	3.188354	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	1.0679182	.32548021	.21560177	.82929817	.5876364	1.9407396	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	2.3013677	.62513032	3.0684773	.00215153	1.3513583	3.9192369	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.9634642	.47897947	2.7658171	.00567804	1.2172385	3.1671621	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.73449229	.23371061	-.96977427	.33215902	.39367743	1.3703578	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	1.4093814	1.0463936	.46218794	.64394655	.32889324	6.0395161	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.3018467	.4338018	.79161983	.42858238	.67752012	2.5014828	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	2.2626612	1.6769215	1.1017552	.27056809	.52938331	9.6709428	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.60117555	.61388891	-.49832986	.61825157	.08124544	4.4483981	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.47830137	.35003631	-1.0077643	.31356764	.11396329	2.0074201	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.2460463	.6867044	2.6466069	.00813038	1.2335962	4.0894451	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	1.8510749	.67929639	1.6779566	.09335557	.9016856	3.8000809	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.82934202	.40207093	-.38597336	.6995164	.32067499	2.1448763	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.3073264	.52238977	.67065401	.50244097	.5973867	2.860965	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	4.1786593	4.3536892	1.372501	.16990752	.5422274	32.202713	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"_cons"	"Constant"	.00008452	.00023283	-3.4046335	.00066253	3.821e-07	.01869454	"model0"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	.9567132	.56445691	-.07500325	.94021212	.3010068	3.0407956	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.88816151	.25763971	-.4088556	.68264564	.50300658	1.5682317	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	1.5619775	1.5876706	.43873581	.66085298	.21304518	11.451907	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	3.8732818	3.9566937	1.325556	.1849868	.52305426	28.682133	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.8550644	1.8891543	.60676898	.54400424	.25206652	13.652205	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.0052834	.36261376	.01460871	.98834435	.49573924	2.038561	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	3.319934	.93235147	4.2727854	.0000193	1.914621	5.7567328	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.8594499	.50982673	-.25533114	.79846735	.26871182	2.748871	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	1.0414254	.54056878	.07819882	.9376699	.37652878	2.8804355	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	2.3132378	1.6767725	1.1569803	.24728041	.55875154	9.5768313	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	2.0840431	.97354596	1.5719168	.11596984	.83420719	5.2064231	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	.89570361	.11333462	-.87050116	.38402659	.69897334	1.1478048	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.male"	"Male"	1.2284849	.12661131	1.9966586	.04586228	1.003789	1.5034783	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age1"	"Age spline 1"	.99618834	.07685851	-.04949858	.96052197	.856385	1.1588143	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age2"	"Age spline 2"	1.464353	.25927511	2.1541752	.03122644	1.0349847	2.0718468	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age3"	"Age spline 3"	.34406855	.14204864	-2.5842674	.00975861	.15318864	.77279338	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.9640653	.15690023	-.22486377	.82208526	.7007686	1.3262893	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0332858	.16727413	.20226543	.83970922	.75235564	1.4191156	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0450953	.16973101	.27158918	.78593792	.7601768	1.4368027	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.91550687	.15879976	-.50893389	.61079856	.65165235	1.2861963	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.83496317	.21545611	-.69898393	.48456208	.50352498	1.3845659	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.1396879	.33390658	.44629032	.65538755	.64180087	2.0238186	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.40618983	.29735394	-1.2306899	.21843885	.09673894	1.7055197	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.33784238	.34416543	-1.0652389	.28676786	.04587558	2.4879791	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.1419537	.30432896	.49809135	.61841966	.67733664	1.9252736	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.7508847	1.4857687	1.8735636	.06099059	.95440675	7.9288693	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.76335651	.2609778	-.7898344	.42962449	.39058628	1.4918936	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.0970909	.46244926	.21982671	.82600611	.48022132	2.506362	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.87363973	.30855852	-.38248025	.70210517	.43721872	1.7456855	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.3571679	.39240883	1.0562434	.29085702	.7700499	2.3919291	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.7294101	.58683919	1.614304	.1064615	.88932503	3.3630664	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.99678391	.35425844	-.00906376	.99276827	.49668697	2.0004112	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.3940326	.44279235	1.0458596	.29562586	.74800116	2.5980267	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.1623592	.39957277	.4376649	.66162921	.59255846	2.2800771	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.26666884	.16175155	-2.179076	.02932602	.0812203	.87554799	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.7360262	.53133973	1.8022177	.07151116	.95286611	3.1628652	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	1.0547618	.32347779	.17384376	.86198825	.57823601	1.9239938	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	2.2455811	.61831422	2.9379805	.00330358	1.3090399	3.8521626	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.9338396	.47710232	2.6731825	.00751354	1.1923902	3.1363352	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.71222131	.22849347	-1.0578163	.29013921	.37978178	1.3356596	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	1.3630264	1.0137722	.41640473	.67711387	.31725598	5.8559684	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.2791534	.42982584	.73268174	.46375257	.6620621	2.4714197	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	2.2450081	1.6699221	1.0872115	.27694334	.52247071	9.6465913	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.58772633	.60073984	-.51998039	.60307724	.07927316	4.3573667	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.4723202	.3459841	-1.0239965	.30583693	.11238651	1.9849925	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.2233248	.68710238	2.5854149	.00972619	1.2132359	4.0743709	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	1.8255161	.67507173	1.6275457	.10362126	.88432774	3.7684093	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.81746014	.39681183	-.41521357	.67798556	.31570103	2.1166896	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.2926365	.52029692	.63771097	.52366184	.58730101	2.8450644	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	4.1234858	4.3049081	1.3569948	.17478288	.5328591	31.909252	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"_cons"	"Constant"	.00008685	.00023942	-3.3924183	.00069279	3.912e-07	.01928187	"model1"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.ethnicity_16"	"Eth 16 categories"	.92382352	.54670982	-.133889	.89349035	.28963843	2.9466045	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.89962592	.26209938	-.36306478	.7165565	.50824214	1.592404	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	1.6614846	1.697007	.49708389	.6191299	.22443786	12.299756	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	4.3021135	4.407883	1.4240944	.15441915	.57750153	32.048713	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.9493484	1.988938	.65420877	.51297731	.26387653	14.40052	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.1704579	.42802904	.43040142	.66690366	.57157971	2.3968167	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	3.7810179	1.091886	4.6055435	4.114e-06	2.1468314	6.6591612	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.92118145	.55091303	-.13727645	.89081229	.28528811	2.9744502	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	1.0979654	.57400373	.17876983	.85811844	.3940853	3.0590535	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	2.3978826	1.7487974	1.1991982	.23045087	.57416796	10.014214	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	2.1679611	1.0194988	1.6454561	.09987579	.86251777	5.4492274	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	.89564192	.11518605	-.8569858	.39145273	.69608731	1.1524049	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.male"	"Male"	1.1844506	.12847078	1.5606873	.11859756	.95761704	1.465015	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age1"	"Age spline 1"	1.0172086	.08105661	.21411954	.83045384	.87012518	1.1891545	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age2"	"Age spline 2"	1.3725671	.25049809	1.7352162	.08270252	.9598126	1.9628211	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age3"	"Age spline 3"	.40137165	.17065387	-2.1470309	.03179083	.17443581	.92354434	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.97119575	.15857991	-.17899723	.85793987	.70521232	1.3374996	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0291715	.16733313	.17685035	.85962594	.74832592	1.415418	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.024169	.167432	.14608194	.8838567	.74338966	1.4109992	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.8979499	.15760712	-.61327323	.53969569	.63657592	1.2666424	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.bmicat_sa"	"BMI with SA categories"	.60029316	.15079724	-2.0315485	.04219939	.3668905	.98217827	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.bmicat_sa"	"BMI with SA categories"	.62334709	.15791198	-1.8657617	.06207471	.37939865	1.0241512	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.bmicat_sa"	"BMI with SA categories"	.57667018	.15487267	-2.0497364	.04039016	.34066355	.97617869	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.bmicat_sa"	"BMI with SA categories"	.36149256	.12505065	-2.9413975	.00326735	.18350349	.71212202	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.bmicat_sa"	"BMI with SA categories"	.33707588	.15348693	-2.3881657	.01693271	.13808118	.82285037	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.bmicat_sa"	"BMI with SA categories"	.68903794	.19773182	-1.2979112	.19431786	.39262284	1.209235	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.hba1ccat"	"HbA1c category"	.93167532	.20048889	-.32887356	.74225126	.61107286	1.4204835	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.hba1ccat"	"HbA1c category"	.71666055	.26926116	-.88671383	.37523299	.34316506	1.4966627	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.hba1ccat"	"HbA1c category"	.91455982	.30028237	-.27201575	.78560991	.48054329	1.7405709	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.hba1ccat"	"HbA1c category"	1.8261661	.47686847	2.3061945	.02109977	1.0946246	3.0465993	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.hba1ccat"	"HbA1c category"	1.1181601	.15247913	.81900548	.41278329	.85591171	1.4607605	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0008826	.0033647	.2624316	.79298871	.9943096	1.0074991	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.9975308	.11717804	-.02104614	.98320885	.79238691	1.2557851	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.5607423	.30366128	2.288018	.02213647	1.0659078	2.2852975	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.hypertension"	"Diagnosed hypertension"	.99084154	.11695286	-.07794929	.93786839	.786201	1.248748	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	1.0011927	.16698988	.00714684	.9942977	.72201294	1.3883226	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.88741778	.13248432	-.8000392	.42368809	.66229367	1.1890652	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.88009884	.13197657	-.85172051	.39436923	.65597641	1.1807955	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.75062735	.2162786	-.99554196	.31947275	.42674388	1.3203269	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.asthma"	"Asthma category"	.93007263	.13978437	-.48233853	.62956548	.69276566	1.2486691	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.0910854	.14336759	.66342154	.50706061	.8433574	1.411581	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.85971289	.09896137	-1.3131533	.18913131	.68607534	1.0772961	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.dm_type"	"Diabetes Type"	1.5807833	.73619368	.98326446	.3254773	.63453482	3.9381226	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.dm_type"	"Diabetes Type"	1.0041772	.1827797	.02290142	.98172891	.7028703	1.4346486	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.dm_type"	"Diabetes Type"	1.0432815	.25911637	.1705986	.8645394	.64119686	1.6975071	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.cancer"	"Cancer"	1.8095291	.2038916	5.2634409	1.414e-07	1.4509588	2.2567117	"model2"	"ons"	"eth16"
